%
Copyright (C) 1991-2008 Altera Corporation
Your use of Altera Corporation's design tools, logic functions 
and other software and tools, and its AMPP partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Altera Program License 
Subscription Agreement, Altera MegaCore Function License 
Agreement, or other applicable license agreement, including, 
without limitation, that your use is for the sole purpose of 
programming logic devices manufactured by Altera and sold by 
Altera or its authorized distributors.  Please refer to the 
applicable agreement for further details.
%

GROUP CREATE A = A[31] A[30] A[29] A[28] A[27] A[26] A[25] A[24] A[23] A[22] A[21] A[20] A[19] A[18] A[17] A[16] A[15] A[14] A[13] A[12] A[11] A[10] A[9] A[8] A[7] A[6] A[5] A[4] A[3] A[2] A[1] A[0] ;
GROUP CREATE B = B[31] B[30] B[29] B[28] B[27] B[26] B[25] B[24] B[23] B[22] B[21] B[20] B[19] B[18] B[17] B[16] B[15] B[14] B[13] B[12] B[11] B[10] B[9] B[8] B[7] B[6] B[5] B[4] B[3] B[2] B[1] B[0] ;
GROUP CREATE S = S[32] S[31] S[30] S[29] S[28] S[27] S[26] S[25] S[24] S[23] S[22] S[21] S[20] S[19] S[18] S[17] S[16] S[15] S[14] S[13] S[12] S[11] S[10] S[9] S[8] S[7] S[6] S[5] S[4] S[3] S[2] S[1] S[0] ;
INPUTS A B Cin;
OUTPUTS S;
UNIT ns;
RADIX HEX;
PATTERN
812.537> 00000000 FFFFFFFF 1 = 1330E6280 
812.548> 00000000 FFFFFFFF 1 = 1310E6280 
812.571> 00000000 FFFFFFFF 1 = 1310E2280 
812.593> 00000000 FFFFFFFF 1 = 1310C2280 
812.597> 00000000 FFFFFFFF 1 = 1390C2280 
812.638> 00000000 FFFFFFFF 1 = 1390C22C0 
812.755> 00000000 FFFFFFFF 1 = 1390C23C0 
 812.77> 00000000 FFFFFFFF 1 = 1390CA3C0 
812.838> 00000000 FFFFFFFF 1 = 1391CA3C0 
812.845> 00000000 FFFFFFFF 1 = 1381CA3C0 
813.018> 00000000 FFFFFFFF 1 = 13C1CA3C0 
813.025> 00000000 FFFFFFFF 1 = 13C1CA380 
813.057> 00000000 FFFFFFFF 1 = 12C1CA380 
813.172> 00000000 FFFFFFFF 1 = 12C18A380 
813.237> 00000000 FFFFFFFF 1 = 12418A380 
813.275> 00000000 FFFFFFFF 1 = 13418A380 
813.287> 00000000 FFFFFFFF 1 = 13418E380 
813.355> 00000000 FFFFFFFF 1 = 134186380 
813.467> 00000000 FFFFFFFF 1 = 134106380 
813.485> 00000000 FFFFFFFF 1 = 13410E380 
813.571> 00000000 FFFFFFFF 1 = 11410E380 
813.652> 00000000 FFFFFFFF 1 = 11411E380 
813.676> 00000000 FFFFFFFF 1 = 11411E300 
813.772> 00000000 FFFFFFFF 1 = 11411A300 
813.799> 00000000 FFFFFFFF 1 = 19411A300 
813.849> 00000000 FFFFFFFF 1 = 1D411A300 
813.872> 00000000 FFFFFFFF 1 = 1D411B300 
813.917> 00000000 FFFFFFFF 1 = 1C411B300 
813.931> 00000000 FFFFFFFF 1 = 1C411BB00 
 813.97> 00000000 FFFFFFFF 1 = 1C4113B00 
813.998> 00000000 FFFFFFFF 1 = 1C4113A00 
814.017> 00000000 FFFFFFFF 1 = 1C4133A00 
814.026> 00000000 FFFFFFFF 1 = 184133A00 
814.067> 00000000 FFFFFFFF 1 = 084133A00 
814.095> 00000000 FFFFFFFF 1 = 084033A00 
814.147> 00000000 FFFFFFFF 1 = 080033A00 
 814.28> 00000000 FFFFFFFF 1 = 080031A00 
814.293> 00000000 FFFFFFFF 1 = 080031B00 
814.331> 00000000 FFFFFFFF 1 = 080030B00 
 814.39> 00000000 FFFFFFFF 1 = 080030300 
814.473> 00000000 FFFFFFFF 1 = 000030300 
814.655> 00000000 FFFFFFFF 1 = 000070300 
814.674> 00000000 FFFFFFFF 1 = 000072300 
814.683> 00000000 FFFFFFFF 1 = 000072100 
814.741> 00000000 FFFFFFFF 1 = 100072100 
 814.95> 00000000 FFFFFFFF 1 = 1000F2100 
815.159> 00000000 FFFFFFFF 1 = 1000F0100 
815.167> 00000000 FFFFFFFF 1 = 1002F0100 
815.446> 00000000 FFFFFFFF 1 = 1002F0120 
815.467> 00000000 FFFFFFFF 1 = 1002F4120 
 815.54> 00000000 FFFFFFFF 1 = 1082F4120 
815.578> 00000000 FFFFFFFF 1 = 1083F4120 
815.665> 00000000 FFFFFFFF 1 = 1083FC120 
815.802> 00000000 FFFFFFFF 1 = 1083FC020 
815.804> 00000000 FFFFFFFF 1 = 1083FC000 
815.836> 00000000 FFFFFFFF 1 = 1483FC000 
815.872> 00000000 FFFFFFFF 1 = 1683FC000 
815.926> 00000000 FFFFFFFF 1 = 1683F8000 
816.124> 00000000 FFFFFFFF 1 = 1683F0000 
 816.15> 00000000 FFFFFFFF 1 = 1683F0040 
816.168> 00000000 FFFFFFFF 1 = 1683B0040 
816.218> 00000000 FFFFFFFF 1 = 1783B0040 
816.404> 00000000 FFFFFFFF 1 = 1787B0040 
816.424> 00000000 FFFFFFFF 1 = 1785B0040 
816.463> 00000000 FFFFFFFF 1 = 178530040 
816.508> 00000000 FFFFFFFF 1 = 178530000 
 816.51> 00000000 FFFFFFFF 1 = 138530000 
816.774> 00000000 FFFFFFFF 1 = 1B8530000 
816.801> 00000000 FFFFFFFF 1 = 1B8530080 
816.854> 00000000 FFFFFFFF 1 = 1B8532080 
816.904> 00000000 FFFFFFFF 1 = 1B8D32080 
817.042> 00000000 FFFFFFFF 1 = 0B8D32080 
817.091> 00000000 FFFFFFFF 1 = 0B8C32080 
817.159> 00000000 FFFFFFFF 1 = 0B8C32000 
817.313> 00000000 FFFFFFFF 1 = 0B8C30000 
817.506> 00000000 FFFFFFFF 1 = 0B0C30000 
817.535> 00000000 FFFFFFFF 1 = 0B2C30000 
817.541> 00000000 FFFFFFFF 1 = 0B2C20000 
817.592> 00000000 FFFFFFFF 1 = 0B2C60000 
817.661> 00000000 FFFFFFFF 1 = 0B2860000 
817.669> 00000000 FFFFFFFF 1 = 0B2870000 
817.808> 00000000 FFFFFFFF 1 = 0B2870200 
817.832> 00000000 FFFFFFFF 1 = 0B3870200 
817.838> 00000000 FFFFFFFF 1 = 093870200 
817.887> 00000000 FFFFFFFF 1 = 0938F0200 
817.906> 00000000 FFFFFFFF 1 = 0938D0200 
817.907> 00000000 FFFFFFFF 1 = 093AD0200 
817.992> 00000000 FFFFFFFF 1 = 093AD0600 
818.034> 00000000 FFFFFFFF 1 = 093AF0600 
818.125> 00000000 FFFFFFFF 1 = 09BAF0600 
818.154> 00000000 FFFFFFFF 1 = 09BAE0600 
818.161> 00000000 FFFFFFFF 1 = 09B2E0600 
818.166> 00000000 FFFFFFFF 1 = 09B2E0400 
818.184> 00000000 FFFFFFFF 1 = 08B2E0400 
818.457> 00000000 FFFFFFFF 1 = 0AB2E0400 
818.515> 00000000 FFFFFFFF 1 = 0AB3E0400 
818.519> 00000000 FFFFFFFF 1 = 0AB3C0400 
 818.74> 00000000 FFFFFFFF 1 = 02B3C0400 
818.792> 00000000 FFFFFFFF 1 = 0293C0400 
818.803> 00000000 FFFFFFFF 1 = 0393C0400 
818.811> 00000000 FFFFFFFF 1 = 0793C0400 
818.927> 00000000 FFFFFFFF 1 = 0793C0500 
819.008> 00000000 FFFFFFFF 1 = 1793C0500 
819.089> 00000000 FFFFFFFF 1 = 1783C0500 
819.134> 00000000 FFFFFFFF 1 = 17C3C0500 
819.144> 00000000 FFFFFFFF 1 = 17C7C0500 
819.254> 00000000 FFFFFFFF 1 = 1747C0500 
819.285> 00000000 FFFFFFFF 1 = 1747C0400 
819.359> 00000000 FFFFFFFF 1 = 1F47C0400 
 819.42> 00000000 FFFFFFFF 1 = 1F45C0400 
819.586> 00000000 FFFFFFFF 1 = 1D45C0400 
819.627> 00000000 FFFFFFFF 1 = 0D45C0400 
819.644> 00000000 FFFFFFFF 1 = 0D4DC0400 
819.849> 00000000 FFFFFFFF 1 = 0D4DD0400 
819.932> 00000000 FFFFFFFF 1 = 0C4DD0400 
820.214> 00000000 FFFFFFFF 1 = 0C4DF0400 
820.275> 00000000 FFFFFFFF 1 = 0C6DF0400 
820.308> 00000000 FFFFFFFF 1 = 0C6DE0400 
820.391> 00000000 FFFFFFFF 1 = 0C2DE0400 
 820.41> 00000000 FFFFFFFF 1 = 0C2DE0000 
820.488> 00000000 FFFFFFFF 1 = 042DE0000 
820.572> 00000000 FFFFFFFF 1 = 043DE0000 
820.657> 00000000 FFFFFFFF 1 = 0439E0000 
820.673> 00000000 FFFFFFFF 1 = 0439C0000 
820.756> 00000000 FFFFFFFF 1 = 1439C0000 
820.777> 00000000 FFFFFFFF 1 = 1039C0000 
820.844> 00000000 FFFFFFFF 1 = 103BC0000 
821.157> 00000000 FFFFFFFF 1 = 1033C0000 
821.396> 00000000 FFFFFFFF 1 = 1433C0000 
821.481> 00000000 FFFFFFFF 1 = 143380000 
821.609> 00000000 FFFFFFFF 1 = 1433C0000 
821.776> 00000000 FFFFFFFF 1 = 143340000 
821.788> 00000000 FFFFFFFF 1 = 141340000 
821.804> 00000000 FFFFFFFF 1 = 141341000 
821.863> 00000000 FFFFFFFF 1 = 141341800 
821.874> 00000000 FFFFFFFF 1 = 145341800 
821.904> 00000000 FFFFFFFF 1 = 1453C1800 
822.081> 00000000 FFFFFFFF 1 = 1457C1800 
822.085> 00000000 FFFFFFFF 1 = 1447C1800 
822.094> 00000000 FFFFFFFF 1 = 144781800 
822.389> 00000000 FFFFFFFF 1 = 144701800 
822.404> 00000000 FFFFFFFF 1 = 144601800 
822.525> 00000000 FFFFFFFF 1 = 104601800 
822.532> 00000000 FFFFFFFF 1 = 104701800 
822.581> 00000000 FFFFFFFF 1 = 104F01800 
823.017> 00000000 FFFFFFFF 1 = 104E01800 
823.212> 00000000 FFFFFFFF 1 = 106E01800 
823.387> 00000000 FFFFFFFF 1 = 102E01800 
823.399> 00000000 FFFFFFFF 1 = 102E05800 
823.509> 00000000 FFFFFFFF 1 = 103E05800 
823.535> 00000000 FFFFFFFF 1 = 103E05C00 
823.597> 00000000 FFFFFFFF 1 = 103E0DC00 
823.789> 00000000 FFFFFFFF 1 = 103E4DC00 
823.893> 00000000 FFFFFFFF 1 = 103E4D800 
824.084> 00000000 FFFFFFFF 1 = 103ECD800 
824.222> 00000000 FFFFFFFF 1 = 103ECC800 
824.241> 00000000 FFFFFFFF 1 = 10BECC800 
824.248> 00000000 FFFFFFFF 1 = 10BE8C800 
824.281> 00000000 FFFFFFFF 1 = 10BE8C000 
824.543> 00000000 FFFFFFFF 1 = 10BE0C000 
824.573> 00000000 FFFFFFFF 1 = 12BE0C000 
824.712> 00000000 FFFFFFFF 1 = 12BF0C000 
824.733> 00000000 FFFFFFFF 1 = 12BD0C000 
824.786> 00000000 FFFFFFFF 1 = 12BD0E000 
824.811> 00000000 FFFFFFFF 1 = 12FD0E000 
824.861> 00000000 FFFFFFFF 1 = 12FF0E000 
824.919> 00000000 FFFFFFFF 1 = 13FF0E000 
825.171> 00000000 FFFFFFFF 1 = 13FE0E000 
825.346> 00000000 FFFFFFFF 1 = 13FC0E000 
825.475> 00000000 FFFFFFFF 1 = 1BFC0E000 
825.498> 00000000 FFFFFFFF 1 = 1B7C0E000 
825.743> 00000000 FFFFFFFF 1 = 0B7C0E000 
825.817> 00000000 FFFFFFFF 1 = 0B7C0A000 
 825.83> 00000000 FFFFFFFF 1 = 097C0A000 
 825.97> 00000000 FFFFFFFF 1 = 09780A000 
826.015> 00000000 FFFFFFFF 1 = 097802000 
826.098> 00000000 FFFFFFFF 1 = 097C02000 
826.176> 00000000 FFFFFFFF 1 = 087C02000 
 826.47> 00000000 FFFFFFFF 1 = 087402000 
826.583> 00000000 FFFFFFFF 1 = 087002000 
826.598> 00000000 FFFFFFFF 1 = 087802000 
826.732> 00000000 FFFFFFFF 1 = 007802000 
826.981> 00000000 FFFFFFFF 1 = 00F802000 
  827.0> 00000000 FFFFFFFF 1 = 10F802000 
827.041> 00000000 FFFFFFFF 1 = 10FA02000 
827.083> 00000000 FFFFFFFF 1 = 10F202000 
827.101> 00000000 FFFFFFFF 1 = 10D202000 
827.204> 00000000 FFFFFFFF 1 = 10D200000 
827.229> 00000000 FFFFFFFF 1 = 10F200000 
827.313> 00000000 FFFFFFFF 1 = 12F200000 
827.347> 00000000 FFFFFFFF 1 = 12F201000 
827.398> 00000000 FFFFFFFF 1 = 12E201000 
827.406> 00000000 FFFFFFFF 1 = 12E201800 
  827.5> 00000000 FFFFFFFF 1 = 12E001800 
827.512> 00000000 FFFFFFFF 1 = 16E001800 
827.526> 00000000 FFFFFFFF 1 = 16F001800 
827.659> 00000000 FFFFFFFF 1 = 17F001800 
827.705> 00000000 FFFFFFFF 1 = 17F000800 
827.714> 00000000 FFFFFFFF 1 = 17D000800 
827.764> 00000000 FFFFFFFF 1 = 17D000000 
827.781> 00000000 FFFFFFFF 1 = 17D010000 
828.011> 00000000 FFFFFFFF 1 = 17C010000 
828.146> 00000000 FFFFFFFF 1 = 17C030000 
828.215> 00000000 FFFFFFFF 1 = 1FC030000 
828.278> 00000000 FFFFFFFF 1 = 1FC430000 
828.483> 00000000 FFFFFFFF 1 = 0FC430000 
828.494> 00000000 FFFFFFFF 1 = 0F4430000 
  828.7> 00000000 FFFFFFFF 1 = 0F0430000 
828.737> 00000000 FFFFFFFF 1 = 0F0030000 
828.769> 00000000 FFFFFFFF 1 = 0B0030000 
828.778> 00000000 FFFFFFFF 1 = 0B0830000 
828.826> 00000000 FFFFFFFF 1 = 090830000 
828.828> 00000000 FFFFFFFF 1 = 094830000 
828.942> 00000000 FFFFFFFF 1 = 094834000 
 829.14> 00000000 FFFFFFFF 1 = 09483C000 
829.172> 00000000 FFFFFFFF 1 = 08483C000 
829.237> 00000000 FFFFFFFF 1 = 08403C000 
  829.3> 00000000 FFFFFFFF 1 = 084038000 
829.313> 00000000 FFFFFFFF 1 = 080038000 
829.409> 00000000 FFFFFFFF 1 = 082038000 
829.498> 00000000 FFFFFFFF 1 = 082030000 
829.706> 00000000 FFFFFFFF 1 = 083030000 
829.728> 00000000 FFFFFFFF 1 = 003030000 
829.868> 00000000 FFFFFFFF 1 = 001030000 
829.918> 00000000 FFFFFFFF 1 = 009030000 
829.996> 00000000 FFFFFFFF 1 = 109030000 
830.165> 00000000 FFFFFFFF 1 = 108030000 
830.199> 00000000 FFFFFFFF 1 = 108020000 
 830.25> 00000000 FFFFFFFF 1 = 128020000 
830.252> 00000000 FFFFFFFF 1 = 168020000 
830.329> 00000000 FFFFFFFF 1 = 168022000 
830.564> 00000000 FFFFFFFF 1 = 168002000 
830.596> 00000000 FFFFFFFF 1 = 178002000 
830.687> 00000000 FFFFFFFF 1 = 178000000 
831.008> 00000000 FFFFFFFF 1 = 17C000000 
831.152> 00000000 FFFFFFFF 1 = 1FC000000 
 831.42> 00000000 FFFFFFFF 1 = 0FC000000 
831.467> 00000000 FFFFFFFF 1 = 0F8000000 
831.721> 00000000 FFFFFFFF 1 = 0F8040000 
831.765> 00000000 FFFFFFFF 1 = 0B8040000 
832.016> 00000000 FFFFFFFF 1 = 0B80C0000 
832.644> 00000000 FFFFFFFF 1 = 0B81C0000 
833.189> 00000000 FFFFFFFF 1 = 0F81C0000 
833.324> 00000000 FFFFFFFF 1 = 0F81D0000 
833.682> 00000000 FFFFFFFF 1 = 0F81C0000 
833.689> 00000000 FFFFFFFF 1 = 0F81E0000 
833.807> 00000000 FFFFFFFF 1 = 0F01E0000 
833.935> 00000000 FFFFFFFF 1 = 0F81E0000 
834.047> 00000000 FFFFFFFF 1 = 0F81C0000 
834.139> 00000000 FFFFFFFF 1 = 0D8180000 
834.267> 00000000 FFFFFFFF 1 = 0F8180000 
 834.42> 00000000 FFFFFFFF 1 = 0F0180000 
834.434> 00000000 FFFFFFFF 1 = 0F0100000 
834.485> 00000000 FFFFFFFF 1 = 0E0100000 
834.613> 00000000 FFFFFFFF 1 = 0F0100000 
834.752> 00000000 FFFFFFFF 1 = 0D0100000 
834.973> 00000000 FFFFFFFF 1 = 0D0300000 
835.041> 00000000 FFFFFFFF 1 = 050300000 
835.062> 00000000 FFFFFFFF 1 = 050200000 
835.098> 00000000 FFFFFFFF 1 = 040200000 
835.169> 00000000 FFFFFFFF 1 = 0C0200000 
835.309> 00000000 FFFFFFFF 1 = 1C0200000 
835.437> 00000000 FFFFFFFF 1 = 0C0200000 
835.654> 00000000 FFFFFFFF 1 = 040200000 
835.922> 00000000 FFFFFFFF 1 = 140200000 
836.115> 00000000 FFFFFFFF 1 = 148200000 
 836.21> 00000000 FFFFFFFF 1 = 148600000 
836.447> 00000000 FFFFFFFF 1 = 168600000 
836.574> 00000000 FFFFFFFF 1 = 160600000 
 836.71> 00000000 FFFFFFFF 1 = 160E00000 
836.793> 00000000 FFFFFFFF 1 = 170E00000 
836.906> 00000000 FFFFFFFF 1 = 150E00000 
837.078> 00000000 FFFFFFFF 1 = 110E00000 
837.206> 00000000 FFFFFFFF 1 = 150E00000 
837.252> 00000000 FFFFFFFF 1 = 140E00000 
837.264> 00000000 FFFFFFFF 1 = 140E40000 
837.341> 00000000 FFFFFFFF 1 = 142E40000 
837.349> 00000000 FFFFFFFF 1 = 1C2E40000 
837.391> 00000000 FFFFFFFF 1 = 1C2C40000 
837.559> 00000000 FFFFFFFF 1 = 1C2CC0000 
837.617> 00000000 FFFFFFFF 1 = 0C2CC0000 
837.622> 00000000 FFFFFFFF 1 = 0C2C80000 
837.638> 00000000 FFFFFFFF 1 = 0C3C80000 
837.691> 00000000 FFFFFFFF 1 = 083C80000 
837.808> 00000000 FFFFFFFF 1 = 003C80000 
837.917> 00000000 FFFFFFFF 1 = 003C00000 
838.076> 00000000 FFFFFFFF 1 = 103C00000 
838.187> 00000000 FFFFFFFF 1 = 103D00000 
838.545> 00000000 FFFFFFFF 1 = 103C00000 
838.628> 00000000 FFFFFFFF 1 = 103800000 
 838.94> 00000000 FFFFFFFF 1 = 107800000 
839.128> 00000000 FFFFFFFF 1 = 107000000 
839.386> 00000000 FFFFFFFF 1 = 147000000 
839.759> 00000000 FFFFFFFF 1 = 145000000 
839.845> 00000000 FFFFFFFF 1 = 105000000 
840.056> 00000000 FFFFFFFF 1 = 104000000 
840.516> 00000000 FFFFFFFF 1 = 104200000 
840.874> 00000000 FFFFFFFF 1 = 104000000 
841.358> 00000000 FFFFFFFF 1 = 100000000 
841.753> 00000000 FFFFFFFF 1 = 100400000 
842.111> 00000000 FFFFFFFF 1 = 100000000 
842.253> 00000000 FFFFFFFF 1 = 100800000 
842.611> 00000000 FFFFFFFF 1 = 100000000 
842.884> 00000000 FFFFFFFF 1 = 102000000 
843.181> 00000000 FFFFFFFF 1 = 103000000 
843.242> 00000000 FFFFFFFF 1 = 101000000 
843.539> 00000000 FFFFFFFF 1 = 100000000 
844.047> 00000000 FFFFFFFF 1 = 108000000 
844.379> 00000000 FFFFFFFF 1 = 128000000 
844.483> 00000000 FFFFFFFF 1 = 12C000000 
844.725> 00000000 FFFFFFFF 1 = 13C000000 
844.841> 00000000 FFFFFFFF 1 = 138000000 
845.281> 00000000 FFFFFFFF 1 = 1B8000000 
845.549> 00000000 FFFFFFFF 1 = 0B8000000 
846.465> 00000000 FFFFFFFF 1 = 0B0000000 
846.797> 00000000 FFFFFFFF 1 = 090000000 
847.143> 00000000 FFFFFFFF 1 = 080000000 
847.318> 00000000 FFFFFFFF 1 = 0C0000000 
847.699> 00000000 FFFFFFFF 1 = 040000000 
847.967> 00000000 FFFFFFFF 1 = 140000000 
 849.59> 00000000 FFFFFFFF 1 = 148000000 
849.736> 00000000 FFFFFFFF 1 = 108000000 
849.922> 00000000 FFFFFFFF 1 = 128000000 
849.948> 00000000 FFFFFFFF 1 = 120000000 
850.268> 00000000 FFFFFFFF 1 = 130000000 
 850.28> 00000000 FFFFFFFF 1 = 110000000 
850.626> 00000000 FFFFFFFF 1 = 100000000 
850.824> 00000000 FFFFFFFF 1 = 180000000 
851.092> 00000000 FFFFFFFF 1 = 080000000 
851.182> 00000000 FFFFFFFF 1 = 000000000 
 851.45> 00000000 FFFFFFFF 1 = 100000000 
852.861> 00000000 FFFFFFFF 1 = 140000000 
853.219> 00000000 FFFFFFFF 1 = 100000000 
  900.0> 00000000 00000000 0 = 100000000 
909.119> 00000000 00000000 0 = 100400000 
909.146> 00000000 00000000 0 = 102400000 
909.236> 00000000 00000000 0 = 102400010 
 909.27> 00000000 00000000 0 = 102400012 
909.445> 00000000 00000000 0 = 103400012 
909.578> 00000000 00000000 0 = 103420012 
909.618> 00000000 00000000 0 = 103C20012 
909.789> 00000000 00000000 0 = 103C2001A 
909.793> 00000000 00000000 0 = 103C2101A 
909.955> 00000000 00000000 0 = 103C21012 
909.965> 00000000 00000000 0 = 103C21002 
910.085> 00000000 00000000 0 = 103C21202 
910.248> 00000000 00000000 0 = 103C25202 
910.364> 00000000 00000000 0 = 103C25200 
910.446> 00000000 00000000 0 = 103C2D200 
910.518> 00000000 00000000 0 = 103C2D600 
910.546> 00000000 00000000 0 = 102C2D600 
910.745> 00000000 00000000 0 = 106C2D600 
911.014> 00000000 00000000 0 = 104C2D600 
911.444> 00000000 00000000 0 = 104E2D600 
911.577> 00000000 00000000 0 = 184E2D600 
911.621> 00000000 00000000 0 = 084E2D600 
911.703> 00000000 00000000 0 = 084E2D604 
911.813> 00000000 00000000 0 = 004E2D604 
911.818> 00000000 00000000 0 = 004F2D604 
911.916> 00000000 00000000 0 = 00472D604 
911.925> 00000000 00000000 0 = 02472D604 
912.025> 00000000 00000000 0 = 02472F604 
912.177> 00000000 00000000 0 = 02472E604 
912.217> 00000000 00000000 0 = 02473E604 
912.243> 00000000 00000000 0 = 02473E600 
912.245> 00000000 00000000 0 = 02473EE00 
912.268> 00000000 00000000 0 = 03473EE00 
912.312> 00000000 00000000 0 = 03073EE00 
 912.32> 00000000 00000000 0 = 03073EE20 
912.502> 00000000 00000000 0 = 03073EEA0 
912.537> 00000000 00000000 0 = 01073EEA0 
912.571> 00000000 00000000 0 = 01073AEA0 
912.593> 00000000 00000000 0 = 01071AEA0 
912.638> 00000000 00000000 0 = 01071AEE0 
912.681> 00000000 00000000 0 = 01031AEE0 
912.782> 00000000 00000000 0 = 010318EE0 
912.834> 00000000 00000000 0 = 010398EE0 
913.025> 00000000 00000000 0 = 010398EA0 
913.152> 00000000 00000000 0 = 0103D8EA0 
913.172> 00000000 00000000 0 = 010398CA0 
913.237> 00000000 00000000 0 = 018398CA0 
913.288> 00000000 00000000 0 = 018398C20 
913.355> 00000000 00000000 0 = 018390C20 
913.447> 00000000 00000000 0 = 018310C20 
913.458> 00000000 00000000 0 = 018210C20 
913.849> 00000000 00000000 0 = 058210C20 
913.917> 00000000 00000000 0 = 048210C20 
914.143> 00000000 00000000 0 = 048010C20 
914.293> 00000000 00000000 0 = 048010D20 
 914.39> 00000000 00000000 0 = 048010520 
914.629> 00000000 00000000 0 = 048010420 
 914.63> 00000000 00000000 0 = 048000420 
914.864> 00000000 00000000 0 = 008000420 
915.804> 00000000 00000000 0 = 008000400 
 915.81> 00000000 00000000 0 = 008000000 
915.852> 00000000 00000000 0 = 000000000 
 1000.0> FFFFFFFF FFFFFFFF 1 = 000000000 
1008.88> FFFFFFFF FFFFFFFF 1 = 000000010 
1009.119> FFFFFFFF FFFFFFFF 1 = 000400010 
1009.236> FFFFFFFF FFFFFFFF 1 = 000400000 
 1009.27> FFFFFFFF FFFFFFFF 1 = 000400002 
1009.389> FFFFFFFF FFFFFFFF 1 = 000400000 
1009.468> FFFFFFFF FFFFFFFF 1 = 000408000 
1009.578> FFFFFFFF FFFFFFFF 1 = 000428000 
 1009.66> FFFFFFFF FFFFFFFF 1 = 000428800 
1009.789> FFFFFFFF FFFFFFFF 1 = 000428808 
1009.793> FFFFFFFF FFFFFFFF 1 = 000429808 
1009.815> FFFFFFFF FFFFFFFF 1 = 000029808 
1009.849> FFFFFFFF FFFFFFFF 1 = 000029800 
 1010.01> FFFFFFFF FFFFFFFF 1 = 000009800 
1010.027> FFFFFFFF FFFFFFFF 1 = 000009810 
1010.028> FFFFFFFF FFFFFFFF 1 = 00000D810 
 1010.06> FFFFFFFF FFFFFFFF 1 = 00000DC10 
1010.085> FFFFFFFF FFFFFFFF 1 = 00000DE10 
1010.254> FFFFFFFF FFFFFFFF 1 = 00000DE30 
1010.316> FFFFFFFF FFFFFFFF 1 = 00080DE30 
1010.382> FFFFFFFF FFFFFFFF 1 = 00080DE3A 
1010.432> FFFFFFFF FFFFFFFF 1 = 00480DE3A 
1010.518> FFFFFFFF FFFFFFFF 1 = 00480DA3A 
1010.628> FFFFFFFF FFFFFFFF 1 = 00480DABA 
1010.638> FFFFFFFF FFFFFFFF 1 = 00480DAFA 
1010.716> FFFFFFFF FFFFFFFF 1 = 00481DAFA 
1010.745> FFFFFFFF FFFFFFFF 1 = 00081DAFA 
1010.787> FFFFFFFF FFFFFFFF 1 = 00001DAFA 
1011.014> FFFFFFFF FFFFFFFF 1 = 00201DAFA 
1011.444> FFFFFFFF FFFFFFFF 1 = 00221DAFA 
1011.577> FFFFFFFF FFFFFFFF 1 = 08221DAFA 
1011.688> FFFFFFFF FFFFFFFF 1 = 08221CAFA 
1011.703> FFFFFFFF FFFFFFFF 1 = 08221CAFE 
1011.716> FFFFFFFF FFFFFFFF 1 = 08321CAFE 
1011.818> FFFFFFFF FFFFFFFF 1 = 08331CAFE 
1011.916> FFFFFFFF FFFFFFFF 1 = 083B1CAFE 
1012.008> FFFFFFFF FFFFFFFF 1 = 083B1CAFF 
1012.025> FFFFFFFF FFFFFFFF 1 = 083B1EAFF 
1012.128> FFFFFFFF FFFFFFFF 1 = 083B1EAFB 
1012.143> FFFFFFFF FFFFFFFF 1 = 083B5EAFB 
1012.177> FFFFFFFF FFFFFFFF 1 = 083B5FAFB 
1012.215> FFFFFFFF FFFFFFFF 1 = 083BDFAFB 
1012.217> FFFFFFFF FFFFFFFF 1 = 083BCFAFB 
1012.219> FFFFFFFF FFFFFFFF 1 = 0839CFAFB 
1012.245> FFFFFFFF FFFFFFFF 1 = 0839CF2FB 
1012.265> FFFFFFFF FFFFFFFF 1 = 0839CF0FB 
1012.268> FFFFFFFF FFFFFFFF 1 = 0939CF0FB 
1012.312> FFFFFFFF FFFFFFFF 1 = 0979CF0FB 
 1012.32> FFFFFFFF FFFFFFFF 1 = 0979CF0DB 
1012.338> FFFFFFFF FFFFFFFF 1 = 1979CF0DB 
1012.364> FFFFFFFF FFFFFFFF 1 = 1979CF0DF 
1012.462> FFFFFFFF FFFFFFFF 1 = 1978CF0DF 
1012.502> FFFFFFFF FFFFFFFF 1 = 1978CF05F 
1012.537> FFFFFFFF FFFFFFFF 1 = 1B78CF05F 
1012.593> FFFFFFFF FFFFFFFF 1 = 1B78EF05F 
1012.597> FFFFFFFF FFFFFFFF 1 = 1BF8EF05F 
1012.638> FFFFFFFF FFFFFFFF 1 = 1BF8EF01F 
1012.714> FFFFFFFF FFFFFFFF 1 = 19F8EF01F 
 1012.77> FFFFFFFF FFFFFFFF 1 = 19F8E701F 
1012.834> FFFFFFFF FFFFFFFF 1 = 19F86701F 
1012.897> FFFFFFFF FFFFFFFF 1 = 1BF86701F 
1013.025> FFFFFFFF FFFFFFFF 1 = 1BF86705F 
1013.057> FFFFFFFF FFFFFFFF 1 = 1AF86705F 
1013.172> FFFFFFFF FFFFFFFF 1 = 1AF82725F 
1013.237> FFFFFFFF FFFFFFFF 1 = 1A782725F 
1013.288> FFFFFFFF FFFFFFFF 1 = 1A78272DF 
1013.355> FFFFFFFF FFFFFFFF 1 = 1A782F2DF 
