%
Copyright (C) 1991-2008 Altera Corporation
Your use of Altera Corporation's design tools, logic functions 
and other software and tools, and its AMPP partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Altera Program License 
Subscription Agreement, Altera MegaCore Function License 
Agreement, or other applicable license agreement, including, 
without limitation, that your use is for the sole purpose of 
programming logic devices manufactured by Altera and sold by 
Altera or its authorized distributors.  Please refer to the 
applicable agreement for further details.
%

GROUP CREATE A = A[31] A[30] A[29] A[28] A[27] A[26] A[25] A[24] A[23] A[22] A[21] A[20] A[19] A[18] A[17] A[16] A[15] A[14] A[13] A[12] A[11] A[10] A[9] A[8] A[7] A[6] A[5] A[4] A[3] A[2] A[1] A[0] ;
GROUP CREATE B = B[31] B[30] B[29] B[28] B[27] B[26] B[25] B[24] B[23] B[22] B[21] B[20] B[19] B[18] B[17] B[16] B[15] B[14] B[13] B[12] B[11] B[10] B[9] B[8] B[7] B[6] B[5] B[4] B[3] B[2] B[1] B[0] ;
GROUP CREATE S = S[32] S[31] S[30] S[29] S[28] S[27] S[26] S[25] S[24] S[23] S[22] S[21] S[20] S[19] S[18] S[17] S[16] S[15] S[14] S[13] S[12] S[11] S[10] S[9] S[8] S[7] S[6] S[5] S[4] S[3] S[2] S[1] S[0] ;
INPUTS A B Cin;
OUTPUTS S;
UNIT ns;
RADIX HEX;
PATTERN
1010.292> FFFFFFFF FFFFFFFF 1 = 104E1225F 
1010.298> FFFFFFFF FFFFFFFF 1 = 104E1025F 
1010.374> FFFFFFFF FFFFFFFF 1 = 100E1025F 
1010.458> FFFFFFFF FFFFFFFF 1 = 100E10A5F 
1010.684> FFFFFFFF FFFFFFFF 1 = 100C10A5F 
1010.954> FFFFFFFF FFFFFFFF 1 = 100C10ADF 
1010.967> FFFFFFFF FFFFFFFF 1 = 100810ADF 
1011.032> FFFFFFFF FFFFFFFF 1 = 108810ADF 
1011.095> FFFFFFFF FFFFFFFF 1 = 108C10ADF 
1011.147> FFFFFFFF FFFFFFFF 1 = 108D10ADF 
1011.156> FFFFFFFF FFFFFFFF 1 = 108D30ADF 
 1011.18> FFFFFFFF FFFFFFFF 1 = 108D70ADF 
 1011.28> FFFFFFFF FFFFFFFF 1 = 108D70A5F 
1011.288> FFFFFFFF FFFFFFFF 1 = 128D70A5F 
1011.323> FFFFFFFF FFFFFFFF 1 = 128D50A5F 
1011.351> FFFFFFFF FFFFFFFF 1 = 128D50A7F 
1011.558> FFFFFFFF FFFFFFFF 1 = 128D50E7F 
1011.876> FFFFFFFF FFFFFFFF 1 = 128D10E7F 
1011.912> FFFFFFFF FFFFFFFF 1 = 128910E7F 
1011.965> FFFFFFFF FFFFFFFF 1 = 128910A7F 
1011.981> FFFFFFFF FFFFFFFF 1 = 128990A7F 
1011.993> FFFFFFFF FFFFFFFF 1 = 12A990A7F 
1012.128> FFFFFFFF FFFFFFFF 1 = 12A992A7F 
1012.196> FFFFFFFF FFFFFFFF 1 = 12A99AA7F 
1012.311> FFFFFFFF FFFFFFFF 1 = 12A9DAA7F 
1012.357> FFFFFFFF FFFFFFFF 1 = 12A1DAA7F 
1012.466> FFFFFFFF FFFFFFFF 1 = 13A1DAA7F 
1012.538> FFFFFFFF FFFFFFFF 1 = 13A5DAA7F 
1012.598> FFFFFFFF FFFFFFFF 1 = 1385DAA7F 
1012.613> FFFFFFFF FFFFFFFF 1 = 13C5DAA7F 
1012.678> FFFFFFFF FFFFFFFF 1 = 1BC5DAA7F 
1012.728> FFFFFFFF FFFFFFFF 1 = 1BC5DEA7F 
1012.799> FFFFFFFF FFFFFFFF 1 = 1BC7DEA7F 
1012.866> FFFFFFFF FFFFFFFF 1 = 1FC7DEA7F 
1012.959> FFFFFFFF FFFFFFFF 1 = 1FE7DEA7F 
 1012.97> FFFFFFFF FFFFFFFF 1 = 1FE7D6A7F 
1012.992> FFFFFFFF FFFFFFFF 1 = 1FEFD6A7F 
1013.052> FFFFFFFF FFFFFFFF 1 = 1FEFD627F 
1013.116> FFFFFFFF FFFFFFFF 1 = 1BEFD627F 
1013.142> FFFFFFFF FFFFFFFF 1 = 13EFD627F 
1013.167> FFFFFFFF FFFFFFFF 1 = 13FFD627F 
1013.206> FFFFFFFF FFFFFFFF 1 = 13FFD62FF 
1013.342> FFFFFFFF FFFFFFFF 1 = 1BFFD62FF 
1013.381> FFFFFFFF FFFFFFFF 1 = 1BFFF62FF 
1013.423> FFFFFFFF FFFFFFFF 1 = 1AFFF62FF 
1013.467> FFFFFFFF FFFFFFFF 1 = 1EFFF62FF 
1013.616> FFFFFFFF FFFFFFFF 1 = 1EFFF72FF 
1013.673> FFFFFFFF FFFFFFFF 1 = 1EFFF7AFF 
1013.806> FFFFFFFF FFFFFFFF 1 = 1EFFFFAFF 
 1014.09> FFFFFFFF FFFFFFFF 1 = 1EFFFFEFF 
1014.951> FFFFFFFF FFFFFFFF 1 = 1EFFFFFFF 
1015.002> FFFFFFFF FFFFFFFF 1 = 1FFFFFFFF 
  1100.0> 3461B8DC D74E9960 1 = 1FFFFFFFF 
1108.675> 3461B8DC D74E9960 1 = 1FFFFFFFE 
1108.756> 3461B8DC D74E9960 1 = 1FFFFFFEE 
1109.021> 3461B8DC D74E9960 1 = 1FFFFFFEA 
1109.108> 3461B8DC D74E9960 1 = 1FFFFFFE2 
1109.184> 3461B8DC D74E9960 1 = 1FEFFFFE2 
 1109.28> 3461B8DC D74E9960 1 = 1FEFFFFC2 
1109.404> 3461B8DC D74E9960 1 = 1FEFFFFC3 
1109.516> 3461B8DC D74E9960 1 = 1DEFFFFC3 
1109.581> 3461B8DC D74E9960 1 = 1DEFFBFC3 
1109.607> 3461B8DC D74E9960 1 = 1DEFF9FC3 
1109.791> 3461B8DC D74E9960 1 = 1DEFF9FC7 
1109.953> 3461B8DC D74E9960 1 = 1DE7F9FC7 
1109.969> 3461B8DC D74E9960 1 = 1D67F9FC7 
1110.172> 3461B8DC D74E9960 1 = 1D67F9FC5 
1110.262> 3461B8DC D74E9960 1 = 1DE7F9FC5 
 1110.59> 3461B8DC D74E9960 1 = 1DE7F9FCD 
1110.637> 3461B8DC D74E9960 1 = 1DE7F9BCD 
1110.851> 3461B8DC D74E9960 1 = 1DE7F9BDD 
1110.954> 3461B8DC D74E9960 1 = 1DE7F9B5D 
1111.055> 3461B8DC D74E9960 1 = 1DE7F935D 
1111.323> 3461B8DC D74E9960 1 = 1DE7D935D 
1111.363> 3461B8DC D74E9960 1 = 1DE5D935D 
1111.876> 3461B8DC D74E9960 1 = 1DE59935D 
1111.965> 3461B8DC D74E9960 1 = 1DE59975D 
1112.178> 3461B8DC D74E9960 1 = 1DE59965D 
1112.249> 3461B8DC D74E9960 1 = 1DE51965D 
1112.278> 3461B8DC D74E9960 1 = 1DE50965D 
1112.357> 3461B8DC D74E9960 1 = 1DED0965D 
 1112.45> 3461B8DC D74E9960 1 = 1DE90965D 
1112.598> 3461B8DC D74E9960 1 = 1DC90965D 
1112.678> 3461B8DC D74E9960 1 = 15C90965D 
1112.728> 3461B8DC D74E9960 1 = 15C90D65D 
1112.731> 3461B8DC D74E9960 1 = 15C90D67D 
1112.799> 3461B8DC D74E9960 1 = 15CB0D67D 
1113.116> 3461B8DC D74E9960 1 = 11CB0D67D 
1113.182> 3461B8DC D74E9960 1 = 10CB0D67D 
1113.529> 3461B8DC D74E9960 1 = 10DB0D67D 
1113.745> 3461B8DC D74E9960 1 = 10DB0D63D 
 1114.09> 3461B8DC D74E9960 1 = 10DB0D23D 
1114.169> 3461B8DC D74E9960 1 = 109B0D23D 
1114.763> 3461B8DC D74E9960 1 = 109B0523D 
1116.978> 3461B8DC D74E9960 1 = 10BB0523D 
  1200.0> C8B61F6E 8A6200EC 1 = 10BB0523D 
1209.021> C8B61F6E 8A6200EC 1 = 10BB05239 
1209.108> C8B61F6E 8A6200EC 1 = 10BB05231 
 1209.28> C8B61F6E 8A6200EC 1 = 10BB05211 
 1209.34> C8B61F6E 8A6200EC 1 = 10BF05211 
1209.412> C8B61F6E 8A6200EC 1 = 10BF15211 
1209.557> C8B61F6E 8A6200EC 1 = 10BF15213 
1209.567> C8B61F6E 8A6200EC 1 = 10AF15213 
1209.819> C8B61F6E 8A6200EC 1 = 10AF1521B 
1209.861> C8B61F6E 8A6200EC 1 = 10EF1521B 
1209.898> C8B61F6E 8A6200EC 1 = 10EF1501B 
1209.953> C8B61F6E 8A6200EC 1 = 10E71501B 
 1210.03> C8B61F6E 8A6200EC 1 = 12E71501B 
1210.046> C8B61F6E 8A6200EC 1 = 12E71101B 
 1210.24> C8B61F6E 8A6200EC 1 = 10E71101B 
1210.262> C8B61F6E 8A6200EC 1 = 10671101B 
1210.292> C8B61F6E 8A6200EC 1 = 10671105B 
1210.298> C8B61F6E 8A6200EC 1 = 10671305B 
1210.517> C8B61F6E 8A6200EC 1 = 10673305B 
1210.593> C8B61F6E 8A6200EC 1 = 10673205B 
1210.622> C8B61F6E 8A6200EC 1 = 106F3205B 
1210.637> C8B61F6E 8A6200EC 1 = 106F3245B 
1210.954> C8B61F6E 8A6200EC 1 = 106F324DB 
1211.024> C8B61F6E 8A6200EC 1 = 106F224DB 
1211.055> C8B61F6E 8A6200EC 1 = 106F22CDB 
1211.125> C8B61F6E 8A6200EC 1 = 107F22CDB 
1211.149> C8B61F6E 8A6200EC 1 = 127F22CDB 
 1211.18> C8B61F6E 8A6200EC 1 = 127F62CDB 
1211.245> C8B61F6E 8A6200EC 1 = 127E62CDB 
1211.323> C8B61F6E 8A6200EC 1 = 127E42CDB 
1211.333> C8B61F6E 8A6200EC 1 = 127F42CDB 
  1211.6> C8B61F6E 8A6200EC 1 = 127FC2CDB 
1211.871> C8B61F6E 8A6200EC 1 = 127F42CDB 
1211.965> C8B61F6E 8A6200EC 1 = 127F428DB 
1212.196> C8B61F6E 8A6200EC 1 = 127F4A8DB 
 1212.24> C8B61F6E 8A6200EC 1 = 127F0A8DB 
1212.284> C8B61F6E 8A6200EC 1 = 127B0A8DB 
1212.308> C8B61F6E 8A6200EC 1 = 107B0A8DB 
1212.466> C8B61F6E 8A6200EC 1 = 117B0A8DB 
1212.532> C8B61F6E 8A6200EC 1 = 117B8A8DB 
1212.564> C8B61F6E 8A6200EC 1 = 116B8A8DB 
1212.613> C8B61F6E 8A6200EC 1 = 112B8A8DB 
1212.678> C8B61F6E 8A6200EC 1 = 192B8A8DB 
1212.799> C8B61F6E 8A6200EC 1 = 19298A8DB 
1212.866> C8B61F6E 8A6200EC 1 = 1D298A8DB 
1213.116> C8B61F6E 8A6200EC 1 = 19298A8DB 
1213.206> C8B61F6E 8A6200EC 1 = 19298A85B 
1213.284> C8B61F6E 8A6200EC 1 = 18298A85B 
1213.467> C8B61F6E 8A6200EC 1 = 1C298A85B 
1213.673> C8B61F6E 8A6200EC 1 = 1C298A05B 
1213.806> C8B61F6E 8A6200EC 1 = 1C298205B 
1214.206> C8B61F6E 8A6200EC 1 = 14298205B 
1214.571> C8B61F6E 8A6200EC 1 = 14218205B 
1215.002> C8B61F6E 8A6200EC 1 = 15218205B 
 1216.24> C8B61F6E 8A6200EC 1 = 15318205B 
  1300.0> 90EF05BA EA6E48FF 0 = 15318205B 
1308.675> 90EF05BA EA6E48FF 0 = 15318205A 
1308.756> 90EF05BA EA6E48FF 0 = 15318204A 
1309.155> 90EF05BA EA6E48FF 0 = 153182048 
1309.323> 90EF05BA EA6E48FF 0 = 153182049 
 1309.34> 90EF05BA EA6E48FF 0 = 153582049 
1309.412> 90EF05BA EA6E48FF 0 = 153592049 
1309.444> 90EF05BA EA6E48FF 0 = 15359204B 
1309.468> 90EF05BA EA6E48FF 0 = 15359204F 
 1309.47> 90EF05BA EA6E48FF 0 = 15359205F 
1309.581> 90EF05BA EA6E48FF 0 = 15359605F 
1309.791> 90EF05BA EA6E48FF 0 = 15359605B 
1309.815> 90EF05BA EA6E48FF 0 = 15359601B 
1309.898> 90EF05BA EA6E48FF 0 = 15359621B 
1310.088> 90EF05BA EA6E48FF 0 = 153596219 
1310.262> 90EF05BA EA6E48FF 0 = 15B596219 
1310.267> 90EF05BA EA6E48FF 0 = 15B596A19 
1310.268> 90EF05BA EA6E48FF 0 = 15B596A11 
 1310.59> 90EF05BA EA6E48FF 0 = 15B596A19 
1310.637> 90EF05BA EA6E48FF 0 = 15B596E39 
1310.723> 90EF05BA EA6E48FF 0 = 17B596E39 
1310.866> 90EF05BA EA6E48FF 0 = 17B496E39 
1311.009> 90EF05BA EA6E48FF 0 = 17B497E39 
 1311.18> 90EF05BA EA6E48FF 0 = 17B4D7E39 
1311.333> 90EF05BA EA6E48FF 0 = 17B5D7E39 
1311.897> 90EF05BA EA6E48FF 0 = 17B5D6E39 
1312.466> 90EF05BA EA6E48FF 0 = 16B5D6E39 
1312.727> 90EF05BA EA6E48FF 0 = 16B5D4E39 
1313.045> 90EF05BA EA6E48FF 0 = 17B5D4E39 
1313.052> 90EF05BA EA6E48FF 0 = 17B5D4639 
1313.055> 90EF05BA EA6E48FF 0 = 13B5D4639 
1313.116> 90EF05BA EA6E48FF 0 = 17B5D4639 
1313.206> 90EF05BA EA6E48FF 0 = 17B5D46B9 
1313.467> 90EF05BA EA6E48FF 0 = 13B5D46B9 
1313.673> 90EF05BA EA6E48FF 0 = 13B5D4EB9 
1314.284> 90EF05BA EA6E48FF 0 = 17B5D4EB9 
1314.381> 90EF05BA EA6E48FF 0 = 1FB5D4EB9 
 1315.61> 90EF05BA EA6E48FF 0 = 17B5D4EB9 
  1400.0> ACF61AEF 9D430449 1 = 17B5D4EB9 
1408.756> ACF61AEF 9D430449 1 = 17B5D4EA9 
1409.021> ACF61AEF 9D430449 1 = 17B5D4EAD 
1409.146> ACF61AEF 9D430449 1 = 17B5D4CAD 
1409.155> ACF61AEF 9D430449 1 = 17B5D4CAF 
1409.412> ACF61AEF 9D430449 1 = 17B5C4CAF 
1409.468> ACF61AEF 9D430449 1 = 17B5C4CAB 
 1409.47> ACF61AEF 9D430449 1 = 17B5C4CBB 
1409.516> ACF61AEF 9D430449 1 = 15B5C4CBB 
1409.534> ACF61AEF 9D430449 1 = 15B5C4C9B 
1409.567> ACF61AEF 9D430449 1 = 15A5C4C9B 
1409.581> ACF61AEF 9D430449 1 = 15A5C0C9B 
1409.791> ACF61AEF 9D430449 1 = 15A5C0C9F 
1409.815> ACF61AEF 9D430449 1 = 15A5C0CDF 
1409.819> ACF61AEF 9D430449 1 = 15A5C0CD7 
1409.861> ACF61AEF 9D430449 1 = 15E5C0CD7 
1409.898> ACF61AEF 9D430449 1 = 15E5C0ED7 
  1410.1> ACF61AEF 9D430449 1 = 15E7C0ED7 
1410.172> ACF61AEF 9D430449 1 = 15E7C0ED5 
 1410.24> ACF61AEF 9D430449 1 = 17E7C0ED5 
1410.262> ACF61AEF 9D430449 1 = 1767C0ED5 
1410.268> ACF61AEF 9D430449 1 = 1767C0EDD 
 1410.59> ACF61AEF 9D430449 1 = 1767C0ED5 
 1410.81> ACF61AEF 9D430449 1 = 1767C0ED1 
1410.954> ACF61AEF 9D430449 1 = 1767C0E51 
1411.009> ACF61AEF 9D430449 1 = 1767C1E51 
1411.147> ACF61AEF 9D430449 1 = 1766C1E51 
 1411.18> ACF61AEF 9D430449 1 = 176681E51 
1411.333> ACF61AEF 9D430449 1 = 176781E51 
1411.351> ACF61AEF 9D430449 1 = 176781E71 
1411.609> ACF61AEF 9D430449 1 = 176781E79 
1411.965> ACF61AEF 9D430449 1 = 176781A79 
1412.178> ACF61AEF 9D430449 1 = 176781B79 
1412.278> ACF61AEF 9D430449 1 = 176791B79 
1412.308> ACF61AEF 9D430449 1 = 156791B79 
1412.365> ACF61AEF 9D430449 1 = 156791B39 
1412.374> ACF61AEF 9D430449 1 = 154791B39 
1412.466> ACF61AEF 9D430449 1 = 144791B39 
1412.514> ACF61AEF 9D430449 1 = 14C791B39 
1412.613> ACF61AEF 9D430449 1 = 148791B39 
1412.959> ACF61AEF 9D430449 1 = 14A791B39 
1413.045> ACF61AEF 9D430449 1 = 15A791B39 
1413.052> ACF61AEF 9D430449 1 = 15A791339 
1413.445> ACF61AEF 9D430449 1 = 15A391339 
1413.467> ACF61AEF 9D430449 1 = 11A391339 
1413.616> ACF61AEF 9D430449 1 = 11A390339 
1413.673> ACF61AEF 9D430449 1 = 11A390B39 
 1414.09> ACF61AEF 9D430449 1 = 11A390F39 
1414.235> ACF61AEF 9D430449 1 = 11A391F39 
1415.002> ACF61AEF 9D430449 1 = 10A391F39 
1415.838> ACF61AEF 9D430449 1 = 10A393F39 
1415.869> ACF61AEF 9D430449 1 = 14A393F39 
1416.457> ACF61AEF 9D430449 1 = 14A391F39 
  1500.0> 248E7A97 668750B1 1 = 14A391F39 
1508.756> 248E7A97 668750B1 1 = 14A391F29 
1508.857> 248E7A97 668750B1 1 = 04A391F29 
1509.108> 248E7A97 668750B1 1 = 04A391F21 
 1509.34> 248E7A97 668750B1 1 = 04A791F21 
1509.424> 248E7A97 668750B1 1 = 04A791F29 
 1509.47> 248E7A97 668750B1 1 = 04A791F39 
1509.516> 248E7A97 668750B1 1 = 06A791F39 
1509.567> 248E7A97 668750B1 1 = 06B791F39 
1509.581> 248E7A97 668750B1 1 = 06B795F39 
1509.594> 248E7A97 668750B1 1 = 06B795F79 
1509.685> 248E7A97 668750B1 1 = 06B795F69 
1509.815> 248E7A97 668750B1 1 = 06B795F29 
1509.969> 248E7A97 668750B1 1 = 063795F29 
1510.262> 248E7A97 668750B1 1 = 06B795F29 
1510.298> 248E7A97 668750B1 1 = 06B797F29 
1510.593> 248E7A97 668750B1 1 = 06B796F29 
1510.637> 248E7A97 668750B1 1 = 06B796F09 
1510.684> 248E7A97 668750B1 1 = 06B596F09 
1510.797> 248E7A97 668750B1 1 = 06BD96F09 
 1510.86> 248E7A97 668750B1 1 = 04BD96F09 
1510.954> 248E7A97 668750B1 1 = 04BD96F89 
 1511.08> 248E7A97 668750B1 1 = 04BD96F09 
1511.147> 248E7A97 668750B1 1 = 04BC96F09 
 1511.18> 248E7A97 668750B1 1 = 04BCD6F09 
1511.333> 248E7A97 668750B1 1 = 04BDD6F09 
1511.651> 248E7A97 668750B1 1 = 04BDD6F49 
1512.249> 248E7A97 668750B1 1 = 04BD56F49 
1512.314> 248E7A97 668750B1 1 = 04BD54F49 
1512.357> 248E7A97 668750B1 1 = 04B554F49 
1512.374> 248E7A97 668750B1 1 = 049554F49 
1512.466> 248E7A97 668750B1 1 = 048554F49 
1512.538> 248E7A97 668750B1 1 = 048154F49 
1512.678> 248E7A97 668750B1 1 = 0C8154F49 
1512.959> 248E7A97 668750B1 1 = 0CA154F49 
1513.167> 248E7A97 668750B1 1 = 0CB154F49 
1513.182> 248E7A97 668750B1 1 = 0DB154F49 
1513.342> 248E7A97 668750B1 1 = 05B154F49 
1513.467> 248E7A97 668750B1 1 = 01B154F49 
1513.994> 248E7A97 668750B1 1 = 09B154F49 
 1514.09> 248E7A97 668750B1 1 = 09B154B49 
1514.763> 248E7A97 668750B1 1 = 09B15CB49 
1515.002> 248E7A97 668750B1 1 = 08B15CB49 
  1600.0> 9DED1D20 3F3E892F 0 = 08B15CB49 
1608.756> 9DED1D20 3F3E892F 0 = 08B15CB59 
1608.857> 9DED1D20 3F3E892F 0 = 18B15CB59 
1609.021> 9DED1D20 3F3E892F 0 = 18B15CB5D 
1609.108> 9DED1D20 3F3E892F 0 = 18B15CB55 
 1609.28> 9DED1D20 3F3E892F 0 = 18B15CB75 
 1609.32> 9DED1D20 3F3E892F 0 = 18B15C975 
 1609.34> 9DED1D20 3F3E892F 0 = 18B55C975 
1609.412> 9DED1D20 3F3E892F 0 = 18B54C975 
1609.468> 9DED1D20 3F3E892F 0 = 18B54C971 
1609.581> 9DED1D20 3F3E892F 0 = 18B548971 
1609.898> 9DED1D20 3F3E892F 0 = 18B548B71 
1609.969> 9DED1D20 3F3E892F 0 = 183548B71 
1610.044> 9DED1D20 3F3E892F 0 = 187548B71 
1610.046> 9DED1D20 3F3E892F 0 = 18754CB71 
1610.088> 9DED1D20 3F3E892F 0 = 18754CB73 
 1610.24> 9DED1D20 3F3E892F 0 = 1A754CB73 
1610.262> 9DED1D20 3F3E892F 0 = 1AF54CB73 
1610.298> 9DED1D20 3F3E892F 0 = 1AF54EB73 
1610.517> 9DED1D20 3F3E892F 0 = 1AF56EB73 
1610.593> 9DED1D20 3F3E892F 0 = 1AF56FB73 
1610.637> 9DED1D20 3F3E892F 0 = 1AF56FB53 
1610.684> 9DED1D20 3F3E892F 0 = 1AF76FB53 
1610.723> 9DED1D20 3F3E892F 0 = 18F76FB53 
1610.726> 9DED1D20 3F3E892F 0 = 18F76FB57 
1610.954> 9DED1D20 3F3E892F 0 = 18F76FBD7 
1611.024> 9DED1D20 3F3E892F 0 = 18F77FBD7 
1611.063> 9DED1D20 3F3E892F 0 = 18F57FBD7 
1611.323> 9DED1D20 3F3E892F 0 = 18F55FBD7 
1611.525> 9DED1D20 3F3E892F 0 = 18F55FBDF 
1611.612> 9DED1D20 3F3E892F 0 = 18F15FBDF 
1611.613> 9DED1D20 3F3E892F 0 = 18F05FBDF 
1611.755> 9DED1D20 3F3E892F 0 = 08F05FBDF 
1611.786> 9DED1D20 3F3E892F 0 = 08F05FBCF 
1611.965> 9DED1D20 3F3E892F 0 = 08F05FFCF 
1612.196> 9DED1D20 3F3E892F 0 = 08F057FCF 
1612.278> 9DED1D20 3F3E892F 0 = 08F047FCF 
1612.314> 9DED1D20 3F3E892F 0 = 08F045FCF 
1612.357> 9DED1D20 3F3E892F 0 = 08F845FCF 
1612.374> 9DED1D20 3F3E892F 0 = 08D845FCF 
1612.393> 9DED1D20 3F3E892F 0 = 08D8C5FCF 
1612.466> 9DED1D20 3F3E892F 0 = 09D8C5FCF 
1612.678> 9DED1D20 3F3E892F 0 = 01D8C5FCF 
1612.728> 9DED1D20 3F3E892F 0 = 01D8C1FCF 
1612.799> 9DED1D20 3F3E892F 0 = 01DAC1FCF 
 1612.88> 9DED1D20 3F3E892F 0 = 05DAC1FCF 
1613.045> 9DED1D20 3F3E892F 0 = 04DAC1FCF 
1613.167> 9DED1D20 3F3E892F 0 = 04CAC1FCF 
1613.206> 9DED1D20 3F3E892F 0 = 04CAC1F4F 
1613.339> 9DED1D20 3F3E892F 0 = 04C2C1F4F 
1613.467> 9DED1D20 3F3E892F 0 = 00C2C1F4F 
1613.673> 9DED1D20 3F3E892F 0 = 00C2C174F 
1613.675> 9DED1D20 3F3E892F 0 = 00C2C974F 
1613.973> 9DED1D20 3F3E892F 0 = 00C2D974F 
1613.984> 9DED1D20 3F3E892F 0 = 00C2D874F 
1613.994> 9DED1D20 3F3E892F 0 = 08C2D874F 
1614.284> 9DED1D20 3F3E892F 0 = 0CC2D874F 
1614.405> 9DED1D20 3F3E892F 0 = 0CC2D864F 
1615.002> 9DED1D20 3F3E892F 0 = 0DC2D864F 
1615.073> 9DED1D20 3F3E892F 0 = 0DC2F864F 
1615.105> 9DED1D20 3F3E892F 0 = 0DC2B864F 
1615.281> 9DED1D20 3F3E892F 0 = 0DD2B864F 
1616.275> 9DED1D20 3F3E892F 0 = 0DD2BA64F 
  1700.0> D8C9BFD2 A6ABC07A 0 = 0DD2BA64F 
1708.675> D8C9BFD2 A6ABC07A 0 = 0DD2BA64E 
1708.756> D8C9BFD2 A6ABC07A 0 = 0DD2BA65E 
1709.021> D8C9BFD2 A6ABC07A 0 = 0DD2BA65A 
 1709.28> D8C9BFD2 A6ABC07A 0 = 0DD2BA67A 
 1709.32> D8C9BFD2 A6ABC07A 0 = 0DD2BA47A 
 1709.47> D8C9BFD2 A6ABC07A 0 = 0DD2BA46A 
1709.523> D8C9BFD2 A6ABC07A 0 = 1DD2BA46A 
1709.557> D8C9BFD2 A6ABC07A 0 = 1DD2BA468 
1709.581> D8C9BFD2 A6ABC07A 0 = 1DD2BE468 
1709.594> D8C9BFD2 A6ABC07A 0 = 1DD2BE428 
1709.815> D8C9BFD2 A6ABC07A 0 = 1DD2BE468 
1709.898> D8C9BFD2 A6ABC07A 0 = 1DD2BE668 
1709.944> D8C9BFD2 A6ABC07A 0 = 1D92BE668 
1709.969> D8C9BFD2 A6ABC07A 0 = 1D12BE668 
1710.173> D8C9BFD2 A6ABC07A 0 = 1D12BA668 
1710.193> D8C9BFD2 A6ABC07A 0 = 1D12BA66C 
1710.292> D8C9BFD2 A6ABC07A 0 = 1D12BA62C 
1710.298> D8C9BFD2 A6ABC07A 0 = 1D12B862C 
 1711.08> D8C9BFD2 A6ABC07A 0 = 1D12B86AC 
 1711.18> D8C9BFD2 A6ABC07A 0 = 1D12F86AC 
1711.351> D8C9BFD2 A6ABC07A 0 = 1D12F868C 
1711.612> D8C9BFD2 A6ABC07A 0 = 1D16F868C 
1711.613> D8C9BFD2 A6ABC07A 0 = 1D17F868C 
1711.719> D8C9BFD2 A6ABC07A 0 = 1D177868C 
1711.876> D8C9BFD2 A6ABC07A 0 = 1D173868C 
1711.993> D8C9BFD2 A6ABC07A 0 = 1D373868C 
1712.351> D8C9BFD2 A6ABC07A 0 = 1D373878C 
1712.357> D8C9BFD2 A6ABC07A 0 = 1D3F3878C 
1712.365> D8C9BFD2 A6ABC07A 0 = 1D3F387CC 
1712.514> D8C9BFD2 A6ABC07A 0 = 1DBF387CC 
1712.613> D8C9BFD2 A6ABC07A 0 = 1DFF387CC 
 1712.97> D8C9BFD2 A6ABC07A 0 = 1DFF307CC 
1713.116> D8C9BFD2 A6ABC07A 0 = 19FF307CC 
1713.206> D8C9BFD2 A6ABC07A 0 = 19FF3074C 
1713.339> D8C9BFD2 A6ABC07A 0 = 19F73074C 
 1713.34> D8C9BFD2 A6ABC07A 0 = 19F77074C 
1713.342> D8C9BFD2 A6ABC07A 0 = 11F77074C 
1713.381> D8C9BFD2 A6ABC07A 0 = 11F75074C 
1713.623> D8C9BFD2 A6ABC07A 0 = 11F75054C 
1713.673> D8C9BFD2 A6ABC07A 0 = 11F750D4C 
1713.806> D8C9BFD2 A6ABC07A 0 = 11F758D4C 
1713.849> D8C9BFD2 A6ABC07A 0 = 19F758D4C 
1713.881> D8C9BFD2 A6ABC07A 0 = 19F75854C 
1714.556> D8C9BFD2 A6ABC07A 0 = 1BF75854C 
1714.852> D8C9BFD2 A6ABC07A 0 = 1BF75814C 
1715.002> D8C9BFD2 A6ABC07A 0 = 1AF75814C 
1716.655> D8C9BFD2 A6ABC07A 0 = 1AF75804C 
1716.878> D8C9BFD2 A6ABC07A 0 = 1BF75804C 
1718.117> D8C9BFD2 A6ABC07A 0 = 1FF75804C 
1719.443> D8C9BFD2 A6ABC07A 0 = 17F75804C 
  1800.0> E9CDC7B8 9EA37837 1 = 17F75804C 
1808.675> E9CDC7B8 9EA37837 1 = 17F75804D 
1809.021> E9CDC7B8 9EA37837 1 = 17F758049 
1809.108> E9CDC7B8 9EA37837 1 = 17F758041 
1809.184> E9CDC7B8 9EA37837 1 = 17E758041 
 1809.28> E9CDC7B8 9EA37837 1 = 17E758061 
1809.323> E9CDC7B8 9EA37837 1 = 17E758060 
1809.424> E9CDC7B8 9EA37837 1 = 17E758068 
1809.516> E9CDC7B8 9EA37837 1 = 15E758068 
1809.557> E9CDC7B8 9EA37837 1 = 15E75806A 
1809.594> E9CDC7B8 9EA37837 1 = 15E75802A 
1809.607> E9CDC7B8 9EA37837 1 = 15E75A02A 
1809.815> E9CDC7B8 9EA37837 1 = 15E75A06A 
1809.819> E9CDC7B8 9EA37837 1 = 15E75A062 
1809.944> E9CDC7B8 9EA37837 1 = 15A75A062 
1809.969> E9CDC7B8 9EA37837 1 = 15275A062 
